,equity,benchmark_spy_norm
2023-08-25,71498.4612155892,2.4979191541146215
2023-08-28,71548.05666246172,2.5137590552672666
2023-08-29,71835.69746574394,2.550094929624357
2023-08-30,71848.09351952757,2.5605983579973364
2023-08-31,71656.1252464006,2.5568512209542615
2023-09-01,71652.6030121088,2.56162030446363
2023-09-05,71954.5104081848,2.5505493074370866
2023-09-06,71919.23761382971,2.5334031373415686
2023-09-07,71506.1299198522,2.525625078928637
2023-09-08,72096.76463571974,2.529428901083762
2023-09-11,72787.97250975629,2.5460640082545005
2023-09-12,71767.12216233862,2.532097406548494
2023-09-13,72299.9422844103,2.5350498757232733
2023-09-14,72569.28714790558,2.5569079060663116
2023-09-15,71750.51928392437,2.526101341499816
2023-09-18,71668.84673793249,2.5275826885102863
2023-09-19,71625.02790274352,2.522340750711793
2023-09-20,71073.13457908155,2.499152593451506
2023-09-21,70967.9424523974,2.4578458294108194
2023-09-22,70730.65856163015,2.4523192103692137
2023-09-25,70781.09606890772,2.4626317749471895
2023-09-26,70414.67114289409,2.4264523227980344
2023-09-27,70441.02470167314,2.4274204542845332
2023-09-28,70466.72211980766,2.4414934302672666
2023-09-29,70523.3211397357,2.435568221608652
2023-10-02,70676.92586168356,2.434599731355621
2023-10-03,70555.35688743471,2.4020100971252756
2023-10-04,70555.35688743471,2.419501041858009
2023-10-05,70555.35688743471,2.418589416100294
2023-10-06,70555.35688743471,2.4473052687017818
2023-10-09,70555.35688743471,2.462973141302351
2023-10-10,70555.35688743471,2.475792766405676
2023-10-11,70555.35688743471,2.48593401996464
2023-10-12,70555.35688743471,2.470778465971712
2023-10-13,70555.35688743471,2.4584720563923588
2023-10-16,70631.81107497614,2.4843385851970057
2023-10-17,70578.25075486493,2.484224497439842
2023-10-18,70453.76055640314,2.4511223652185894
2023-10-19,70531.00643660677,2.429585430921657
2023-10-20,70234.1561924329,2.399730853347722
2023-10-23,70403.33100480102,2.395571672942689
2023-10-24,70459.22498818308,2.41363269769471
2023-10-25,70752.86347643587,2.378991457051341
2023-10-26,70552.837333796,2.3505043181139786
2023-10-27,70547.12058356043,2.3398502077975754
2023-10-30,70831.48512657857,2.3678246693607643
2023-10-31,70832.28383439123,2.3826955421105804
2023-11-01,71233.49687103087,2.4081060786531046
2023-11-02,71338.16828576275,2.4542560114920096
2023-11-03,71499.14104224365,2.476646989518277
2023-11-06,71476.7530544633,2.482344381429096
2023-11-07,71645.96956482888,2.4894099295095518
2023-11-08,71749.79231393244,2.49123282225845
2023-11-09,71674.95037076037,2.4718041794865906
2023-11-10,71942.70464992354,2.510376245637399
2023-11-13,71853.55431993582,2.5079834522524798
2023-11-14,71938.36344065866,2.556640266233468
2023-11-15,71938.36344065866,2.5620527975179095
2023-11-16,71938.36344065866,2.565186264408064
2023-11-17,71938.36344065866,2.5683767751768003
2023-11-20,71938.36344065866,2.5881473224536187
2023-11-21,71938.36344065866,2.5825067950381153
2023-11-22,71938.36344065866,2.5924772757278656
2023-11-24,71938.36344065866,2.5940727104954995
2023-11-27,71938.36344065866,2.589400493949761
2023-11-28,71938.36344065866,2.5919644189704263
2023-11-29,71938.36344065866,2.590141526221528
2023-11-30,71938.36344065866,2.6003398236590742
2023-12-01,71938.36344065866,2.615723373783064
2023-12-04,71995.73048338175,2.60199230230529
2023-12-05,72095.05973635381,2.601479624931117
2023-12-06,71985.73716391357,2.5909961081006614
2023-12-07,72048.92114416981,2.6107664759942137
2023-12-08,72145.31462006971,2.6219904869466384
2023-12-11,72059.20822380493,2.6321887843841845
2023-12-12,72127.56884937234,2.6442108714869583
2023-12-13,72136.485342004,2.680674825495959
2023-12-14,71843.7030637291,2.6892778675491367
2023-12-15,72139.02368917217,2.6848501503949302
2023-12-18,72318.99924721575,2.6999526069411277
2023-12-19,72390.13572199676,2.7163706603600293
2023-12-20,72004.33124885283,2.678729413976396
2023-12-21,72381.79934513046,2.704128649373163
2023-12-22,72511.17540963773,2.7095630654160545
2023-12-26,72498.43131654209,2.721004130120316
2023-12-27,72425.0916188569,2.725924433722906
2023-12-28,72495.23703965088,2.72695391428637
2023-12-29,72517.36301684883,2.719059436133817
2024-01-02,72345.73115757389,2.7038425330639235
2024-01-03,72321.87765905431,2.681761170554739
2024-01-04,72192.18768141503,2.673122789998163
2024-01-05,72113.95514050842,2.6767838230735674
2024-01-08,72779.71303670932,2.7149976608422115
2024-01-09,72869.67541401122,2.710878841672024
2024-01-10,73774.3072816956,2.7262101912656136
2024-01-11,74029.57396805024,2.7250088615333397
2024-01-12,74505.91948762932,2.7268965116412565
2024-01-16,74838.48969062179,2.7168854903333948
2024-01-17,74590.47931186674,2.701783213170463
2024-01-18,75248.68179508184,2.7258098078159443
2024-01-19,75988.58485934023,2.7597898417409072
2024-01-22,75594.09782587236,2.765625179383266
2024-01-23,75883.12564210502,2.773690968554831
2024-01-24,76413.72902831795,2.776723083899706
2024-01-25,76784.86791601019,2.791825361062638
2024-01-26,76628.03891820784,2.7882787745109296
2024-01-29,77262.90471831306,2.8103601370201137
2024-01-30,77143.06537700402,2.8081865499862233
2024-01-31,76496.72714906183,2.7623641709909994
2024-02-01,76649.29178740477,2.798518688866183
2024-02-02,76649.29178740477,2.8279798789378217
2024-02-05,76649.29178740477,2.817682561937454
2024-02-06,76649.29178740477,2.825863156399247
2024-02-07,76649.29178740477,2.849431964949945
2024-02-08,76649.29178740477,2.850690338560801
2024-02-09,76649.29178740477,2.86716561524155
2024-02-12,76649.29178740477,2.8659072416306945
2024-02-13,76649.29178740477,2.826435030251194
2024-02-14,76649.29178740477,2.8521205613404668
2024-02-15,76649.29178740477,2.871799264385103
2024-02-16,76649.29178740477,2.857497933504776
2024-02-20,76649.29178740477,2.8417663798447834
2024-02-21,76649.29178740477,2.844340529711609
2024-02-22,76649.29178740477,2.9032058659763043
2024-02-23,76649.29178740477,2.905207962607917
2024-02-26,76649.29178740477,2.8945673060364623
2024-02-27,76649.29178740477,2.8999446782007716
2024-02-28,76649.29178740477,2.8961119753398235
